Navn;Kodeverdi;Eier;Status;Oppdatert;Versjons ID;Beskrivelse;Gyldig fra;Gyldig til;ID;Mer generelt begrep
4638;4638;Kartverket;Gyldig;03.05.2019;1;Høyanger;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4638/d2323b2e-5d9a-4eaa-a7f5-9ef8e6769729;
4639;4639;Kartverket;Gyldig;03.05.2019;1;Vik;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4639/3f38b6cb-289d-4285-b835-1ad2527ac5f4;
4640;4640;Kartverket;Gyldig;03.05.2019;1;Sogndal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4640/848fc408-1c75-42a2-822e-90f420dbacf0;
4641;4641;Kartverket;Gyldig;03.05.2019;1;Aurland;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4641/8cfe7f56-186c-4e08-94df-df75b9a3b741;
4642;4642;Kartverket;Gyldig;03.05.2019;1;Lærdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4642/4476907e-f2b1-4403-80c5-5bfec03d3e64;
4643;4643;Kartverket;Gyldig;03.05.2019;1;Årdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4643/09726b38-3567-4e8c-9194-85762b6dde38;
4644;4644;Kartverket;Gyldig;03.05.2019;1;Luster;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4644/bdce295c-f05a-4a4e-851f-d0b8d31828c1;
4645;4645;Kartverket;Gyldig;03.05.2019;1;Askvoll;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4645/2e3a098b-721f-4433-a87d-ea3f7c86364f;
4646;4646;Kartverket;Gyldig;03.05.2019;1;Fjaler;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4646/7212f783-5f7e-40c7-9889-f1cb0d7b923d;
4647;4647;Kartverket;Gyldig;03.05.2019;1;Sunnfjord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4647/14ea2c0f-6ee0-4c34-82aa-152a5b17402d;
4648;4648;Kartverket;Gyldig;03.05.2019;1;Bremanger;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4648/36819420-3a70-4114-834a-258fa09609ef;
4649;4649;Kartverket;Gyldig;03.05.2019;1;Stad;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4649/cc1d4d82-f36b-43db-ab08-38c442bf029b;
4650;4650;Kartverket;Gyldig;03.05.2019;1;Gloppen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4650/d3b64b11-f52b-4447-b4d0-8a50a2b3d3b5;
4651;4651;Kartverket;Gyldig;03.05.2019;1;Stryn;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4651/35d06379-f536-4c20-8cd5-1dcf3fc37d5c;
5001;5001;Kartverket;Gyldig;29.11.2017;1;Trondheim ;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5001/89445b32-2d80-47f5-8127-a9c93e0c252f;
5004;5004;Kartverket;Utgått;29.11.2017;1;Steinkjer;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5004/5145929d-3bee-4c16-9156-397d451182d0;
5005;5005;Kartverket;Utgått;29.11.2017;1;Namsos;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5005/bd1c8560-f37a-4e2a-9b4a-2133f2fd43dd;
5006;5006;Kartverket;Gyldig;03.05.2019;1;Steinkjer;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5006/1a8d3f43-7895-49ee-94fa-0b470c995f34;
5007;5007;Kartverket;Gyldig;05.06.2020;1;Namsos – Nåavmesjenjaelmie;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5007/151a63c5-d0cc-4dd5-816a-3131c2a78d4f;
5011;5011;Kartverket;Utgått;29.11.2017;1;Hemne;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5011/f48b59a2-09ec-4a52-b5cc-166cab862574;
5012;5012;Kartverket;Utgått;29.11.2017;1;Snillfjord;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5012/cd608f8d-cba8-491c-ae17-dcc0d83dc409;
5013;5013;Kartverket;Utgått;29.11.2017;1;Hitra;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5013/f2f4a3c9-baea-4254-8834-8cbf1be0a166;
5014;5014;Kartverket;Gyldig;29.11.2017;1;Frøya;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5014/4167f495-8789-40e5-9fd9-7688e4532ed0;
5015;5015;Kartverket;Utgått;29.11.2017;1;Ørland;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5015/d3b34461-087d-40d1-9825-e3f7c63e31f9;
5016;5016;Kartverket;Utgått;29.11.2017;1;Agdenes;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5016/23fcc657-f5dc-4759-9431-7c22005a76d7;
5017;5017;Kartverket;Utgått;29.11.2017;1;Bjugn;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5017/344545c7-f95a-4fb3-b9dc-51675235a77b;
5018;5018;Kartverket;Utgått;29.11.2017;1;Åfjord;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5018/ab3a34fd-9e2c-4fc5-bfd3-f6320e50dd6a;
5019;5019;Kartverket;Utgått;29.11.2017;1;Roan;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5019/b2d4f831-8891-4b48-8d0f-328931c779ca;
5020;5020;Kartverket;Gyldig;29.11.2017;1;Osen;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5020/173f28cd-aa54-4706-b9f7-1bb1ec2b7095;
5021;5021;Kartverket;Gyldig;29.11.2017;1;Oppdal;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5021/b4dd3525-8a9a-49f4-9efc-7b246ee3b0ed;
5022;5022;Kartverket;Gyldig;29.11.2017;1;Rennebu;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5022/ef5eb478-9be0-4c9d-8d73-53b1bcfb29b8;
5023;5023;Kartverket;Utgått;29.11.2017;1;Meldal;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5023/5255cd2c-aff4-4795-ba84-96e9f0823222;
5024;5024;Kartverket;Utgått;29.11.2017;1;Orkdal;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5024/5ead1227-98e3-45b9-9a59-2237d6a3269c;
5025;5025;Kartverket;Gyldig;29.11.2017;1;Røros;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5025/ec44e48b-0b88-4e79-a9ce-e102468d076e;
5026;5026;Kartverket;Gyldig;29.11.2017;1;Holtålen;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5026/edb87e1c-ffe3-4669-b7da-3e0ab464a810;
5027;5027;Kartverket;Gyldig;29.11.2017;1;Midtre Gauldal;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5027/009f3b28-fb24-466c-ad3d-056e745742ac;
5028;5028;Kartverket;Gyldig;29.11.2017;1;Melhus;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5028/6bca5b9e-71b4-45c5-b9d9-2b4ef0cc1420;
5029;5029;Kartverket;Gyldig;29.11.2017;1;Skaun;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5029/fa6f4d8e-627f-40ef-a931-f0dc9908abff;
5030;5030;Kartverket;Utgått;29.11.2017;1;Klæbu;01.01.2018 00.00.00;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5030/3193b1a5-1c87-4caa-b6df-ebd595f4f484;
5031;5031;Kartverket;Gyldig;29.11.2017;1;Malvik;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5031/3906fc69-056d-4a89-8874-9d13b7af1092;
5032;5032;Kartverket;Gyldig;29.11.2017;1;Selbu;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5032/1818f71c-2356-4815-a812-8c532746d753;
5033;5033;Kartverket;Gyldig;29.11.2017;1;Tydal;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5033/571c3c8d-c254-495b-bca3-6250de10078e;
5034;5034;Kartverket;Gyldig;29.11.2017;1;Meråker;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5034/4d323e33-5992-4b27-a7e8-88dd02975e1c;
5035;5035;Kartverket;Gyldig;29.11.2017;1;Stjørdal;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5035/4612dbe2-8f55-4945-b74b-118a409fee0d;
5036;5036;Kartverket;Gyldig;29.11.2017;1;Frosta;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5036/38f6e2cc-9a5f-455f-b10b-a6f446780c0a;
5037;5037;Kartverket;Gyldig;29.11.2017;1;Levanger;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5037/002147c3-8368-49c9-8e65-3697848c409d;
5038;5038;Kartverket;Gyldig;29.11.2017;1;Verdal;01.01.2018 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5038/10f7be9f-e1c6-4d3f-bd3b-c054848b9a3c;
5039;5039;Kartverket;Utgått;29.11.2017;1;Verran;;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5039/0d109688-efd1-4084-8656-aae56333a6fa;
5040;5040;Kartverket;Utgått;29.11.2017;1;Namdalseid;;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5040/dcf17bd7-7cae-4ee2-9ff3-4645f2465991;
5041;5041;Kartverket;Gyldig;29.11.2017;1;Snåase – Snåsa;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5041/a4556087-7048-4a54-a269-462bddb8610d;
5042;5042;Kartverket;Gyldig;29.11.2017;1;Lierne;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5042/99e601fe-6a6e-4d4e-aa68-0b6c6223eef5;
5043;5043;Kartverket;Gyldig;29.11.2017;1;Raarvikhe – Røyrvik;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5043/40076d93-0e0b-462a-bc04-956c152eb559;
5044;5044;Kartverket;Gyldig;29.11.2017;1;Namsskogan;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5044/eb1d011b-086c-4e6e-a495-7993f47a1f22;
5045;5045;Kartverket;Gyldig;29.11.2017;1;Grong;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5045/a7fd79e5-3fab-4095-a819-2f268a69b000;
5046;5046;Kartverket;Gyldig;29.11.2017;1;Høylandet;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5046/4b9020d1-68bc-4a2a-897b-d93ebe7f854e;
5047;5047;Kartverket;Gyldig;29.11.2017;1;Overhalla;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5047/ea2a5f4c-c0f6-4e92-bf7b-2576941097de;
5048;5048;Kartverket;Utgått;29.11.2017;1;Fosnes;;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5048/9a16eece-fbbc-4bed-bcd8-7bb72c3d5441;
5049;5049;Kartverket;Gyldig;29.11.2017;1;Flatanger;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5049/e72325f3-19a8-4e22-8b36-6a029d78f28a;
5050;5050;Kartverket;Utgått;29.11.2017;1;Vikna;;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5050/1d1dd588-bf3a-4870-916a-9153cd80baf7;
5051;5051;Kartverket;Utgått;29.11.2017;1;Nærøy;;31.12.2019 00.00.00;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5051/9197a9ea-f19c-475e-b44d-0b41f6887839;
5052;5052;Kartverket;Gyldig;29.11.2017;1;Leka;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5052/c99e5567-f16e-4ca9-a751-2782220afafe;
5053;5053;Kartverket;Gyldig;29.11.2017;1;Inderøy;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5053/bf2583d8-7aa9-40a0-b83c-deb17695fe14;
5054;5054;Kartverket;Gyldig;29.11.2017;1;Indre Fosen;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5054/c194441f-3423-4963-b0a6-9f7b16790248;
5055;5055;Kartverket;Gyldig;03.05.2019;1;Heim;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5055/35060cec-3f13-470a-96d8-c5dd128577ad;
5056;5056;Kartverket;Gyldig;03.05.2019;1;Hitra;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5056/1f36f362-4c20-4d85-afa1-d92d5d626ac6;
5057;5057;Kartverket;Gyldig;03.05.2019;1;Ørland;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5057/e030c036-f2dd-4727-a0bb-cd9480fe55f9;
5058;5058;Kartverket;Gyldig;03.05.2019;1;Åfjord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5058/5b902a9b-b91e-43c4-880e-8fb45c78ad52;
5059;5059;Kartverket;Gyldig;03.05.2019;1;Orkland;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5059/b9426d6f-583a-4fb7-b13d-f22a0e73dfc3;
5060;5060;Kartverket;Gyldig;03.05.2019;1;Nærøysund;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5060/5e38faf6-b5ad-46ef-88e8-ea719ef0af3f;
5061;5061;Kartverket;Gyldig;02.01.2019;1;Rindal;01.01.2019 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5061/c3851302-f4e4-4d5e-9377-bef150d28a75;
5401;5401;Kartverket;Gyldig;03.05.2019;1;Tromsø;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5401/30fa7a0b-d1a5-45df-9d42-55c37193a4a8;
5402;5402;Kartverket;Gyldig;03.05.2019;1;Harstad – Hárstták;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5402/fa74dc61-9c05-411e-bb14-cc7834a93370;
5403;5403;Kartverket;Gyldig;03.05.2019;1;Alta;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5403/9d2b52ea-d6cf-4c54-b394-cde6b6c92e6d;
5404;5404;Kartverket;Gyldig;03.05.2019;1;Vardø;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5404/5d594796-4daa-46c6-8a78-2d154998789b;
5405;5405;Kartverket;Gyldig;03.05.2019;1;Vadsø;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5405/d8fb9dac-5482-4774-bce7-ae3ba3f7ff4b;
5406;5406;Kartverket;Gyldig;05.06.2020;1;Hammerfest – Hámmerfeasta;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5406/4b3b99ed-c6c4-42e2-b14d-f27b38c41e27;
5411;5411;Kartverket;Gyldig;03.05.2019;1;Kvæfjord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5411/b7e04fb1-0355-44b8-a5f4-a75dccc870c9;
5412;5412;Kartverket;Gyldig;05.06.2020;1;Tjeldsund – Dielddanuorri;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5412/4b842e6f-e94c-4965-b524-446ef9ba822b;
5413;5413;Kartverket;Gyldig;03.05.2019;1;Ibestad;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5413/03882103-5fbd-4d27-ad23-81ef2a38c153;
5414;5414;Kartverket;Gyldig;03.05.2019;1;Gratangen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5414/3c843ff3-1c9a-486c-a47d-253332521243;
5415;5415;Kartverket;Gyldig;05.06.2020;1;Loabák – Lavangen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5415/181a1071-fa6b-47ba-930f-a0e99100c28e;
5416;5416;Kartverket;Gyldig;03.05.2019;1;Bardu;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5416/d40ba415-ed5c-4ea1-b9f1-83f9f6153c36;
5417;5417;Kartverket;Gyldig;03.05.2019;1;Salangen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5417/0faa6b9d-202f-4bbb-809b-00563a01c69b;
5418;5418;Kartverket;Gyldig;03.05.2019;1;Målselv;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5418/1e93c95f-7f9f-4983-866d-a43acc5e164b;
5419;5419;Kartverket;Gyldig;03.05.2019;1;Sørreisa;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5419/639a8246-fbc2-48a9-84ff-f1b8f076410b;
5420;5420;Kartverket;Gyldig;03.05.2019;1;Dyrøy;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5420/43e452f8-e1f9-41a0-886e-78ae8fa419ce;
5421;5421;Kartverket;Gyldig;03.05.2019;1;Senja;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5421/758b8661-80b9-4abf-924b-50632480e4e6;
5422;5422;Kartverket;Gyldig;03.05.2019;1;Balsfjord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5422/a3f7b8c2-6cf6-49da-b098-1d0bb980a0e8;
5423;5423;Kartverket;Gyldig;03.05.2019;1;Karlsøy;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5423/8d08acaf-d922-4fee-9a5c-665e56f1f5e0;
5424;5424;Kartverket;Gyldig;03.05.2019;1;Lyngen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5424/9ce33be6-0e01-4280-b656-aff8df52018c;
5425;5425;Kartverket;Gyldig;05.06.2020;1;Storfjord – Omasvuotna – Omasvuono;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5425/bab683b2-601f-4cc1-9188-a49b86f4903c;
5426;5426;Kartverket;Gyldig;05.06.2020;1;Gáivuotna – Kåfjord – Kaivuono;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5426/9be33b4f-135f-4209-a02c-8fec2cb3f345;
5427;5427;Kartverket;Gyldig;03.05.2019;1;Skjervøy;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5427/c7a3d4eb-9363-4e26-99cb-10d75b0c1ff8;
5428;5428;Kartverket;Gyldig;05.06.2020;1;Nordreisa – Ráisa – Raisi;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5428/9fc99cd3-3f60-4dd3-8e0b-7fae03f9b1c4;
5429;5429;Kartverket;Gyldig;03.05.2019;1;Kvænangen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5429/0123fe27-a2d4-4428-8502-9cfe52b40726;
5430;5430;Kartverket;Gyldig;05.06.2020;1;Guovdageaidnu – Kautokeino;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5430/e482ff49-15da-4d4a-8382-5a3747dda62c;
5432;5432;Kartverket;Gyldig;03.05.2019;1;Loppa;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5432/ef7b46af-b9e3-4b2c-964f-81a1e3e0575e;
5433;5433;Kartverket;Gyldig;03.05.2019;1;Hasvik;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5433/0837a65b-8496-4811-8f66-15fbdba0a7d3;
5434;5434;Kartverket;Gyldig;03.05.2019;1;Måsøy;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5434/8ca456fd-9abb-4db1-aa10-dd4de671bfa8;
5435;5435;Kartverket;Gyldig;03.05.2019;1;Nordkapp;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5435/a05e9f06-dd94-4b85-96b9-07b7e02f63dd;
5436;5436;Kartverket;Gyldig;08.06.2020;1;Porsanger – Porsáŋgu – Porsanki ;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5436/f2954a30-51c6-4f5c-8dc6-0662eb9f3aa3;
5437;5437;Kartverket;Gyldig;05.06.2020;1;Kárášjohka – Karasjok;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5437/71b371b7-a0d9-4013-9fac-2e4811431e2f;
5438;5438;Kartverket;Gyldig;03.05.2019;1;Lebesby;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5438/7c9ea174-cf3b-4cad-b0f3-9ec48d1fa6f6;
5439;5439;Kartverket;Gyldig;03.05.2019;1;Gamvik;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5439/30ddeecd-a69d-4905-8981-8aa904a2afad;
5440;5440;Kartverket;Gyldig;03.05.2019;1;Berlevåg;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5440/af9dfd12-ee39-4d2a-9399-e06e6369ab69;
5441;5441;Kartverket;Gyldig;05.06.2020;1;Deatnu – Tana;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5441/2402e5a0-3396-4310-944b-8f6041ca9ac5;
5442;5442;Kartverket;Gyldig;05.06.2020;1;Unjárga – Nesseby;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5442/50ab09b2-9193-4ef8-983e-ba1c8f63487e;
5443;5443;Kartverket;Gyldig;03.05.2019;1;Båtsfjord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5443/7f7d28e8-73d0-44cd-91ec-271dfbcd127a;
5444;5444;Kartverket;Gyldig;03.05.2019;1;Sør-Varanger;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/5444/3d7905ba-1e45-4ec1-9a6e-6b9935459127;
Bjørnøya;2121;Kartverket;Utgått;22.11.2019;1;Bjørnøya;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/bjornoya/82642b24-9b7c-43bf-bf16-1d28dd273530;
Hopen;2131;Kartverket;Utgått;22.11.2019;1;Hopen;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/hopen/b6ee79a6-cf0c-4d0d-8832-05e19d9409c0;
Jan Mayen;2211;Kartverket;Gyldig;22.11.2019;1;Jan Mayen;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/jan-mayen/b04ffb74-9aca-45cb-84b0-bef35b27fd77;
Spitsbergen;2111;Kartverket;Utgått;22.11.2019;1;Spitsbergen;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/spitsbergen/93210fbf-4e3a-44a0-b6b7-7e0d4b9deb13;
Svalbard;2100;Kartverket;Gyldig;22.11.2019;1;Svalbard;;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/svalbard/001f83cd-2d0a-417e-97c3-3a5dd294dd25;
